feature,metadata,value,coef,stderr,pval,name,qval,N,N.not.zero,model
Lachnospiraceae.NK4A136.group,hatchery,sandy,-0.0017549254520584391,0.3202008293158364,0.9956573132789229,hatcherysandy,0.9987981880842192,40,37,C_genus_hatchery
Plesiomonas,hatchery,willamette,-8.760800598965358e-4,0.6441625989890877,0.9989223625695736,hatcherywillamette,0.9989223625695736,40,9,C_genus_hatchery
Frondihabitans,enteritis,E3,-2.0877019939727797,0.56793044305065,7.289069708810031e-4,enteritisE3,0.06856226017562227,40,6,D_genus_enteritis
Patulibacter,enteritis,E3,-2.2471551635397637,0.646682973626859,0.0012936275504834389,enteritisE3,0.06856226017562227,40,10,D_genus_enteritis
Chryseobacterium,enteritis,E3,-2.636214105760851,0.8033960587425526,0.0022194184119120578,enteritisE3,0.07841945055422604,40,16,D_genus_enteritis
Methylorubrum,enteritis,E3,-1.1594130501233073,0.4115949538695289,0.007650495480287748,enteritisE3,0.20273813022762532,40,32,D_genus_enteritis
Pseudomonas,enteritis,E3,-2.1226124973618865,0.8116740774967659,0.012721336057863346,enteritisE3,0.26969232442670293,40,37,D_genus_enteritis
Caldicellulosiruptor,enteritis,E3,1.869729577569804,0.8350958834538507,0.031093692970476813,enteritisE3,0.5493219091450904,40,8,D_genus_enteritis
Methylobacterium,enteritis,E3,-1.6398118061255726,0.9026418385153115,0.077160119562043,enteritisE3,0.5597143321876321,40,30,D_genus_enteritis
Dermacoccus,enteritis,E3,-1.6366144828784668,0.7773817812778937,0.041931487483665736,enteritisE3,0.5597143321876321,40,12,D_genus_enteritis
Noviherbaspirillum,enteritis,E3,-1.5910944540688623,0.8610260388840759,0.07241078089617949,enteritisE3,0.5597143321876321,40,13,D_genus_enteritis
Anaerococcus,enteritis,E3,-1.3717778393298712,0.76051982505463,0.0792048583284385,enteritisE3,0.5597143321876321,40,10,D_genus_enteritis
Flavobacterium,enteritis,E3,-1.9842054183659243,1.0182697646845016,0.058754775850156614,enteritisE3,0.5597143321876321,40,23,D_genus_enteritis
Serratia,enteritis,E3,1.8294208432967654,0.903699162839748,0.05000267472250833,enteritisE3,0.5597143321876321,40,39,D_genus_enteritis
Enterococcus,enteritis,E3,-1.5967421359917078,0.8377872322233663,0.06424793061601859,enteritisE3,0.5597143321876321,40,28,D_genus_enteritis
Comamonas,enteritis,E3,-1.4282123595868799,0.7694563038632675,0.0712016969096225,enteritisE3,0.5597143321876321,40,16,D_genus_enteritis
Lactococcus,enteritis,E3,1.6687485876918173,0.8989798654135749,0.071181666465626,enteritisE3,0.5597143321876321,40,37,D_genus_enteritis
Arcobacter,enteritis,E3,0.7616511850474648,0.447968226569054,0.09725886730559626,enteritisE3,0.5703311063826898,40,5,D_genus_enteritis
Abiotrophia,enteritis,E3,-1.0881913916443964,0.6498299566742344,0.10222916057802932,enteritisE3,0.5703311063826898,40,7,D_genus_enteritis
Thermus,enteritis,E3,1.5466517835354059,0.8862509676945918,0.089039565990523,enteritisE3,0.5703311063826898,40,12,D_genus_enteritis
Iodobacter,enteritis,E3,-1.7511832375385876,1.015757662617786,0.09283267018860254,enteritisE3,0.5703311063826898,40,15,D_genus_enteritis
Blastococcus,enteritis,E3,-1.1559030471064367,0.7170108653225176,0.11521300076551104,enteritisE3,0.6106289040572085,40,7,D_genus_enteritis
Mobilicoccus,enteritis,E3,0.9510088044843218,0.6194874451583847,0.13303104857790235,enteritisE3,0.6409677795117114,40,7,D_genus_enteritis
Faecalibacterium,enteritis,E3,0.5330905257782705,0.34176164765157985,0.1270903285705786,enteritisE3,0.6409677795117114,40,36,D_genus_enteritis
Micrococcus,enteritis,E3,-0.9679934175537178,0.7587700560555413,0.20979088680469637,enteritisE3,0.6555285178989326,40,9,D_genus_enteritis
Veillonella,enteritis,E3,-0.9559565604332068,0.750129043962127,0.2102638642317331,enteritisE3,0.6555285178989326,40,17,D_genus_enteritis
Citrobacter,enteritis,E3,0.7020368418968186,0.5357807783657843,0.19795754302141758,enteritisE3,0.6555285178989326,40,6,D_genus_enteritis
Geobacillus,enteritis,E3,1.3919333635895426,0.9603750591202723,0.15543907417246078,enteritisE3,0.6555285178989326,40,26,D_genus_enteritis
Psychrobacter,enteritis,E3,1.0426369185492408,0.7483926951148403,0.17166563620845446,enteritisE3,0.6555285178989326,40,5,D_genus_enteritis
Oxalobacteraceae,enteritis,E3,-1.1378962681703113,0.8481725767963927,0.1876931647049325,enteritisE3,0.6555285178989326,40,7,D_genus_enteritis
Cloacibacterium,enteritis,E3,0.8896379413108235,0.6108007808885115,0.1534652330394407,enteritisE3,0.6555285178989326,40,5,D_genus_enteritis
Dolosigranulum,enteritis,E3,-0.91067161259925955,0.69632548031062,0.1987897905369002,enteritisE3,0.6555285178989326,40,9,D_genus_enteritis
Lautropia,enteritis,E3,-0.9967159256852139,0.7736032509959548,0.20539406703097626,enteritisE3,0.6555285178989326,40,12,D_genus_enteritis
Rothia,enteritis,E3,-1.1227860528116103,0.8080395964974082,0.17276346912519314,enteritisE3,0.6555285178989326,40,11,D_genus_enteritis
Muribaculaceae,enteritis,E3,0.2590764300429999,0.19545173026375884,0.1929108649075188,enteritisE3,0.6555285178989326,40,40,D_genus_enteritis
Paracoccus,enteritis,E3,1.0310712714775112,0.7457854994638252,0.1748807400506215,enteritisE3,0.6555285178989326,40,5,D_genus_enteritis
Aggregatibacter,enteritis,E3,-0.5655130180304727,0.45413489345038843,0.22066298432019324,enteritisE3,0.6682936096554424,40,5,D_genus_enteritis
Neisseria,enteritis,E3,-0.9280928247297182,0.7641607306346991,0.23204064304096975,enteritisE3,0.6832307822872998,40,10,D_genus_enteritis
Tychonema.CCAP.1459.11B,enteritis,E3,0.7446535125774056,0.7023928750384398,0.29576103144121574,enteritisE3,0.6989145296968439,40,5,D_genus_enteritis
Hafnia.Obesumbacterium,enteritis,E3,0.9922965217406123,0.8630458146987721,0.25742720051687995,enteritisE3,0.6989145296968439,40,8,D_genus_enteritis
Curtobacterium,enteritis,E3,-0.7995078803243136,0.741429322186069,0.28768276055994146,enteritisE3,0.6989145296968439,40,9,D_genus_enteritis
Exiguobacterium,enteritis,E3,0.9863296627430079,0.9025067457709974,0.28132759717773376,enteritisE3,0.6989145296968439,40,12,D_genus_enteritis
Segatella,enteritis,E3,0.24116765477356022,0.2141466403396493,0.26715153164452615,enteritisE3,0.6989145296968439,40,38,D_genus_enteritis
Paracoccaceae,enteritis,E3,-0.7410846183090785,0.6654683630185156,0.27243327930900263,enteritisE3,0.6989145296968439,40,7,D_genus_enteritis
Pedobacter,enteritis,E3,-0.8904326438912654,0.8104782373113018,0.2788327916817978,enteritisE3,0.6989145296968439,40,33,D_genus_enteritis
Undibacterium,enteritis,E3,-0.9026896795190039,0.8531573658455233,0.2967089984562073,enteritisE3,0.6989145296968439,40,8,D_genus_enteritis
Nakamurella,enteritis,E3,-0.6487118142740449,0.6050018817912782,0.29037149817342944,enteritisE3,0.6989145296968439,40,5,D_genus_enteritis
Massilia,enteritis,E3,-0.8565084075974222,0.8450754762091013,0.31721780448164694,enteritisE3,0.7047677103812691,40,39,D_genus_enteritis
Luteolibacter,enteritis,E3,-0.6444470154126394,0.6637370729101489,0.33771952028829044,enteritisE3,0.7047677103812691,40,6,D_genus_enteritis
Ephemeroptericola,enteritis,E3,-0.7281182387124175,0.7384814006008679,0.33038592321752647,enteritisE3,0.7047677103812691,40,6,D_genus_enteritis
Clostridium,enteritis,E3,0.38688819758798826,0.3902136139285372,0.3277239244310901,enteritisE3,0.7047677103812691,40,37,D_genus_enteritis
Rathayibacter,enteritis,E3,-0.6336275770055869,0.6544656398680573,0.3390863512211766,enteritisE3,0.7047677103812691,40,5,D_genus_enteritis
Mesomycoplasma,enteritis,E3,-0.29699100514697685,0.300371651227738,0.3290421553387819,enteritisE3,0.7047677103812691,40,40,D_genus_enteritis
Lachnospiraceae.NK4A136.group,enteritis,E3,0.19889467880416842,0.22301973165112365,0.3780991125890635,enteritisE3,0.7156876059721559,40,37,D_genus_enteritis
Klebsiella,enteritis,E3,-0.8027937106388796,0.8893923987986491,0.3724077009157183,enteritisE3,0.7156876059721559,40,34,D_genus_enteritis
Malacoplasma,enteritis,E3,0.4249050977355376,0.45217239185340335,0.35330815543456773,enteritisE3,0.7156876059721559,40,38,D_genus_enteritis
Allomeiothermus,enteritis,E3,0.9060367768499965,1.0052127761675662,0.37308595197589534,enteritisE3,0.7156876059721559,40,22,D_genus_enteritis
Dubosiella,enteritis,E3,0.315415855257838,0.3485737497166686,0.37123283634932625,enteritisE3,0.7156876059721559,40,37,D_genus_enteritis
Sphingobacterium,enteritis,E3,-0.515806226993505,0.591250981054383,0.388470446461163,enteritisE3,0.7224187249979523,40,5,D_genus_enteritis
Deinococcus,enteritis,E3,0.7482617914620779,0.9401792461050872,0.43105063626621254,enteritisE3,0.75245849181864,40,20,D_genus_enteritis
Haemophilus,enteritis,E3,0.6462107774582779,0.7790599663548123,0.4120161599199087,enteritisE3,0.75245849181864,40,10,D_genus_enteritis
Tetragenococcus,enteritis,E3,0.6257145381425573,0.7679302358376411,0.4202605209592394,enteritisE3,0.75245849181864,40,37,D_genus_enteritis
Alistipes,enteritis,E3,0.17159395149680248,0.2186979512255034,0.43754287493378996,enteritisE3,0.75245849181864,40,40,D_genus_enteritis
Enhydrobacter,enteritis,E3,0.6269475227847905,0.8035925177806928,0.4401172310637328,enteritisE3,0.75245849181864,40,20,D_genus_enteritis
Bradyrhizobium,enteritis,E3,0.6009489898875375,0.7844351594659414,0.4483548604386063,enteritisE3,0.7543748445474963,40,35,D_genus_enteritis
Cetobacterium,enteritis,E3,0.605395941427586,0.8101088836439874,0.4594808159155084,enteritisE3,0.7610151013600608,40,13,D_genus_enteritis
Parageobacillus,enteritis,E3,0.551952187840151,0.7867765555139554,0.48724299454123254,enteritisE3,0.7749681390725646,40,37,D_genus_enteritis
Bacillus,enteritis,E3,0.5760855479094743,0.8261254132503707,0.48983835205530024,enteritisE3,0.7749681390725646,40,8,D_genus_enteritis
Rhodoferax,enteritis,E3,-0.6518791158608339,0.9075921994471643,0.47699558609359616,enteritisE3,0.7749681390725646,40,38,D_genus_enteritis
Actinomycetospora,enteritis,E3,-0.40024749021423184,0.5851454426190629,0.49811690244437357,enteritisE3,0.7764763479279941,40,5,D_genus_enteritis
Streptococcus,enteritis,E3,0.5552468167456229,0.8797453530365603,0.531724006532781,enteritisE3,0.7938414745418984,40,38,D_genus_enteritis
Rhodococcus,enteritis,E3,-0.37420333313310256,0.5887292893359574,0.5288389227670114,enteritisE3,0.7938414745418984,40,38,D_genus_enteritis
Anoxybacillus,enteritis,E3,0.5944233271831033,0.9197854042028442,0.5219932046745359,enteritisE3,0.7938414745418984,40,9,D_genus_enteritis
Arthrobacter,enteritis,E3,-0.5298837150072151,0.8929322119387318,0.5564161235762936,enteritisE3,0.8191681819317655,40,32,D_genus_enteritis
Akkermansia,enteritis,E3,0.20868102339621317,0.3853702025190117,0.5913185283042401,enteritisE3,0.8586269041130062,40,37,D_genus_enteritis
Brevibacterium,enteritis,E3,0.403880380404309,0.7660219160645388,0.6010891278999234,enteritisE3,0.8610195615863768,40,9,D_genus_enteritis
Blautia,enteritis,E3,0.2010263989905486,0.39432961045707826,0.6131448677468321,enteritisE3,0.866578079748856,40,23,D_genus_enteritis
Kocuria,enteritis,E3,-0.4380486776705476,0.8843216416300964,0.6232056073881931,enteritisE3,0.8692078208309009,40,39,D_genus_enteritis
Lactobacillus,enteritis,E3,0.1827942721632678,0.4081596955105526,0.6568044459845186,enteritisE3,0.8718079592056966,40,37,D_genus_enteritis
Staphylococcus,enteritis,E3,-0.35164422210178975,0.7874333711027859,0.6577201501116008,enteritisE3,0.8718079592056966,40,39,D_genus_enteritis
Sphingomonas,enteritis,E3,-0.37761186855016515,0.8462393277616659,0.657968271098639,enteritisE3,0.8718079592056966,40,30,D_genus_enteritis
Turicibacter,enteritis,E3,0.13847452663465237,0.2945147820014582,0.6409148632667108,enteritisE3,0.8718079592056966,40,39,D_genus_enteritis
Actinomyces,enteritis,E3,-0.2895911961416852,0.6703868343410619,0.6682000177153398,enteritisE3,0.8744345910842718,40,9,D_genus_enteritis
Knoellia,enteritis,E3,0.2555667736845499,0.6297637101824385,0.6871555542445525,enteritisE3,0.8882742530478362,40,5,D_genus_enteritis
Marisediminicola,enteritis,E3,-0.23713396213453367,0.6302784292914014,0.7088333538307441,enteritisE3,0.9052570542898659,40,5,D_genus_enteritis
Neisseriaceae,enteritis,E3,-0.26727315285068876,0.835786189886142,0.7508818023398829,enteritisE3,0.9240952879012622,40,9,D_genus_enteritis
Peptoniphilus,enteritis,E3,0.19340825220042843,0.6083824741630922,0.7522969581319627,enteritisE3,0.9240952879012622,40,5,D_genus_enteritis
Bacteroides,enteritis,E3,0.0635872791001086,0.19949921534222276,0.7516732590029206,enteritisE3,0.9240952879012622,40,40,D_genus_enteritis
Limnohabitans,enteritis,E3,0.2589114319761478,0.8682415891071328,0.7671734465595383,enteritisE3,0.9240952879012622,40,11,D_genus_enteritis
Ramlibacter,enteritis,E3,0.08276896022081047,0.2770320776880329,0.7667431278373567,enteritisE3,0.9240952879012622,40,14,D_genus_enteritis
Granulicatella,enteritis,E3,-0.18560955390136544,0.7446218176627821,0.8044968233276851,enteritisE3,0.9552582498775862,40,7,D_genus_enteritis
Comamonadaceae,enteritis,E3,-0.17165833041232198,0.7131119652854395,0.8110683253677619,enteritisE3,0.9552582498775862,40,7,D_genus_enteritis
Paucibacter,enteritis,E3,0.09295661202053575,0.6550264568979998,0.8878986494007797,enteritisE3,0.9801980552151179,40,40,D_genus_enteritis
Aeromonas,enteritis,E3,0.12849724998358583,0.8061321524391741,0.8741981795383686,enteritisE3,0.9801980552151179,40,39,D_genus_enteritis
Brevundimonas,enteritis,E3,-0.10027965236955175,0.64941486228804,0.8780994421120563,enteritisE3,0.9801980552151179,40,7,D_genus_enteritis
Agathobacter,enteritis,E3,0.016281210683635573,0.3368527916875061,0.9617037522865308,enteritisE3,0.9801980552151179,40,35,D_genus_enteritis
Bifidobacterium,enteritis,E3,-0.03470818893271531,0.285312852139592,0.9038175798971801,enteritisE3,0.9801980552151179,40,36,D_genus_enteritis
Lachnoclostridium,enteritis,E3,0.03333661604073784,0.24109378300806994,0.8907552824872763,enteritisE3,0.9801980552151179,40,29,D_genus_enteritis
Lawsonella,enteritis,E3,0.045247408992287255,0.6835015415773097,0.947566124023288,enteritisE3,0.9801980552151179,40,8,D_genus_enteritis
Carnobacterium,enteritis,E3,0.15824529203107837,0.9865869183450297,0.8734182228581668,enteritisE3,0.9801980552151179,40,37,D_genus_enteritis
Mycobacterium,enteritis,E3,-0.04694082524212202,0.7404617780276334,0.9497850757837523,enteritisE3,0.9801980552151179,40,6,D_genus_enteritis
Roseomonas,enteritis,E3,-0.11619927306103671,0.7056613591648563,0.8700787745125704,enteritisE3,0.9801980552151179,40,7,D_genus_enteritis
Plesiomonas,enteritis,E3,-0.04319955071150628,0.4852880379353897,0.9295348277261031,enteritisE3,0.9801980552151179,40,9,D_genus_enteritis
Rhizobiaceae,enteritis,E3,0.045082968623779404,0.9108688658841777,0.9607844878868868,enteritisE3,0.9801980552151179,40,14,D_genus_enteritis
Corynebacterium,enteritis,E3,-0.07531543936192776,0.8420980982520146,0.9292036858866328,enteritisE3,0.9801980552151179,40,40,D_genus_enteritis
Escherichia.Shigella,enteritis,E3,-0.02975546588325659,0.4364135159961762,0.9459984119575642,enteritisE3,0.9801980552151179,40,8,D_genus_enteritis
Chroococcidiopsaceae,enteritis,E3,0.005892277846054906,0.5801051835595923,0.9919489597534237,enteritisE3,0.9919489597534237,40,7,D_genus_enteritis
Acinetobacter,enteritis,E3,-0.01682970504619724,0.8268800766781225,0.9838680675671875,enteritisE3,0.9919489597534237,40,39,D_genus_enteritis
Massilia,es,es,1.1897241190447982,0.3659121302741792,0.0024098972079566894,es,0.07044787891076897,40,39,E_genus_es
Citrobacter,es,es,-0.7543369872506571,0.23459090685038972,0.0026584105249346777,es,0.07044787891076897,40,6,E_genus_es
Sphingobacterium,es,es,0.837443655609251,0.25445281913342166,0.0021601584887320073,es,0.07044787891076897,40,5,E_genus_es
Lawsonella,es,es,0.9662488528097898,0.29060373481002927,0.001967361601951901,es,0.07044787891076897,40,8,E_genus_es
Curtobacterium,es,es,0.9933224081483292,0.325924658640205,0.0041815115033781705,es,0.07387336989301435,40,9,E_genus_es
Dolosigranulum,es,es,0.943185010534699,0.30792531705053927,0.004013934698767348,es,0.07387336989301435,40,9,E_genus_es
Rhodococcus,es,es,0.7216003382713995,0.26082723384665474,0.008699793160030127,es,0.09343229669719968,40,38,E_genus_es
Actinomyces,es,es,0.8362968631229805,0.29491389044327465,0.007288482469040199,es,0.09343229669719968,40,9,E_genus_es
Bacteroides,es,es,-0.24911255877855054,0.0876264730461705,0.007155252051355236,es,0.09343229669719968,40,40,E_genus_es
Comamonas,es,es,0.9782298754565757,0.3542465219493642,0.008814367612943366,es,0.09343229669719968,40,16,E_genus_es
Methylobacterium,es,es,1.1152611287747407,0.41700206837561055,0.010975365256074112,es,0.096949059761988,40,30,E_genus_es
Pedobacter,es,es,0.9850192260989883,0.36415119840154786,0.01016710320762672,es,0.096949059761988,40,33,E_genus_es
Acinetobacter,es,es,0.9648663772737063,0.3674775620004488,0.01239372236457905,es,0.10105650543425994,40,39,E_genus_es
Plesiomonas,es,es,0.5597559964809313,0.2161413031909361,0.013541487562711054,es,0.10252840583195512,40,9,E_genus_es
Actinomycetospora,es,es,0.6549158659238158,0.2637966104312978,0.01757301052982013,es,0.10957288918593727,40,5,E_genus_es
Frondihabitans,es,es,0.7413204743731633,0.2959074398665464,0.016641276866698102,es,0.10957288918593727,40,6,E_genus_es
Segatella,es,es,-0.24477477843087675,0.09736947416285596,0.016297335347525022,es,0.10957288918593727,40,38,E_genus_es
Lautropia,es,es,0.8578959743949067,0.3554900530305965,0.020739264567271078,es,0.12213122467392969,40,12,E_genus_es
Patulibacter,es,es,0.787678922578067,0.33505131937331734,0.02401715629649372,es,0.13399045091728073,40,10,E_genus_es
Klebsiella,es,es,0.9409602891915542,0.4064827388953889,0.02611787218875247,es,0.13444718427994548,40,34,E_genus_es
Staphylococcus,es,es,0.8238038970667176,0.3571815098211944,0.026635762923385424,es,0.13444718427994548,40,39,E_genus_es
Paracoccus,es,es,-0.7833234968760285,0.34664054860365373,0.029651726210877492,es,0.14260862720756076,40,5,E_genus_es
Chryseobacterium,es,es,0.9259550807461765,0.41317557094901775,0.03094338137522545,es,0.14260862720756076,40,16,E_genus_es
Dermacoccus,es,es,0.8038573898789563,0.3747674308863361,0.038411842131105225,es,0.16642886337310317,40,12,E_genus_es
Caldicellulosiruptor,es,es,-0.8658969004085535,0.40553445716618036,0.039252090418184706,es,0.16642886337310317,40,8,E_genus_es
Hafnia.Obesumbacterium,es,es,-0.8371279419976109,0.40174909228250033,0.04396365847354372,es,0.17923645377675515,40,8,E_genus_es
Streptococcus,es,es,0.8336715514067198,0.4052063014202598,0.04655733634966934,es,0.1827806538172204,40,38,E_genus_es
Methylorubrum,es,es,0.4157264451566303,0.20793045404279564,0.05275792396363306,es,0.1997264264337537,40,32,E_genus_es
Nakamurella,es,es,0.5588731717619482,0.28243749213232383,0.05512532563634768,es,0.2014925695673398,40,5,E_genus_es
Abiotrophia,es,es,0.6025902842686348,0.3102374284917291,0.05953293884282925,es,0.2035642424948355,40,7,E_genus_es
Kocuria,es,es,0.7976550392060534,0.4085427540795828,0.05828190859029709,es,0.2035642424948355,40,39,E_genus_es
Corynebacterium,es,es,0.7405631886369912,0.3886718961988779,0.06431954446619363,es,0.2130584910442664,40,40,E_genus_es
Ephemeroptericola,es,es,-0.6428352378812181,0.34587589057685003,0.07084639635346597,es,0.22756721252931492,40,6,E_genus_es
Sphingomonas,es,es,0.684039413133625,0.39453395053422363,0.0910629106022068,es,0.28390201540688004,40,30,E_genus_es
Chroococcidiopsaceae,es,es,0.4450480666439896,0.2707576568484005,0.10848514147533989,es,0.31079527017259534,40,7,E_genus_es
Pseudomonas,es,es,0.6771155964429502,0.41148912257654535,0.10810952185402509,es,0.31079527017259534,40,37,E_genus_es
Faecalibacterium,es,es,-0.270593928284761,0.16453480054291264,0.10830120470791559,es,0.31079527017259534,40,36,E_genus_es
Roseomonas,es,es,-0.5308166197298243,0.3299366540738764,0.11592821514070284,es,0.31312646203614175,40,7,E_genus_es
Rothia,es,es,0.6191926075742371,0.3872999203816795,0.11816092907024217,es,0.31312646203614175,40,11,E_genus_es
Muribaculaceae,es,es,-0.15171578930237536,0.0933813184860556,0.11249538304416558,es,0.31312646203614175,40,40,E_genus_es
Noviherbaspirillum,es,es,0.6598686910225101,0.42079872214166975,0.12514053376732284,es,0.3158308709365767,40,13,E_genus_es
Alistipes,es,es,-0.1630451115536876,0.10315658046705255,0.12226778088598694,es,0.3158308709365767,40,40,E_genus_es
Agathobacter,es,es,-0.23624974614678873,0.15814274291916255,0.14345920511155302,es,0.35364362190289816,40,35,E_genus_es
Luteolibacter,es,es,-0.45585725767208074,0.31603142807942375,0.15736983904984794,es,0.37706978739993513,40,6,E_genus_es
Knoellia,es,es,-0.4254807219945859,0.29694704655718696,0.16007679653770832,es,0.37706978739993513,40,5,E_genus_es
Paucibacter,es,es,0.43563159246433353,0.3085010582430971,0.1660603482971074,es,0.38266080259768226,40,40,E_genus_es
Tychonema.CCAP.1459.11B,es,es,-0.4522941977999036,0.33635962698195415,0.18670218477869455,es,0.421073012479609,40,5,E_genus_es
Bifidobacterium,es,es,-0.1767217961554083,0.1348320120772275,0.1978319536526346,es,0.4368788976495681,40,36,E_genus_es
Brevundimonas,es,es,0.3863253276771122,0.3074737540511194,0.2166223123108681,es,0.453834848740427,40,7,E_genus_es
Mobilicoccus,es,es,-0.37969730958258113,0.30216649240210897,0.21657452842083258,es,0.453834848740427,40,7,E_genus_es
Clostridium,es,es,-0.2319504972675816,0.18716883995769573,0.2228496156123253,es,0.453834848740427,40,37,E_genus_es
Cloacibacterium,es,es,0.3651800397408584,0.29732452559042655,0.2269174243702135,es,0.453834848740427,40,5,E_genus_es
Lactococcus,es,es,0.5504754727916015,0.4446309251439404,0.22329204769825034,es,0.453834848740427,40,37,E_genus_es
Arcobacter,es,es,-0.26544890290048484,0.22030000598936028,0.2356760710954048,es,0.46262339881690573,40,5,E_genus_es
Geobacillus,es,es,-0.5375363338186402,0.46850937353933514,0.25841649248708004,es,0.49803905824782696,40,26,E_genus_es
Veillonella,es,es,0.41063738563051405,0.3639630448202887,0.26629200459638697,es,0.5040527229860182,40,17,E_genus_es
Lachnospiraceae.NK4A136.group,es,es,-0.11781867517898305,0.10715921681792327,0.2784787593184361,es,0.5158455319336914,40,37,E_genus_es
Lachnoclostridium,es,es,-0.12511545208312488,0.11470685545922729,0.2822551023788123,es,0.5158455319336914,40,29,E_genus_es
Oxalobacteraceae,es,es,-0.435409430924295,0.4133047617864522,0.2987726065101308,es,0.5186708479016822,40,7,E_genus_es
Carnobacterium,es,es,-0.4969726302530225,0.4698618068319606,0.29687016094657853,es,0.5186708479016822,40,37,E_genus_es
Mycobacterium,es,es,0.3790572537541249,0.3523708442425179,0.28882905806530046,es,0.5186708479016822,40,6,E_genus_es
Blautia,es,es,-0.1966206829601402,0.1884493146765404,0.30337351481041785,es,0.5186708479016822,40,23,E_genus_es
Akkermansia,es,es,-0.18159453597561417,0.1845317650994343,0.3312993456205232,es,0.5402727790119302,40,37,E_genus_es
Bacillus,es,es,-0.39179752094490006,0.3965404049745656,0.3293831805318571,es,0.5402727790119302,40,8,E_genus_es
Turicibacter,es,es,-0.13885369658715319,0.1408880929668998,0.3305829627890646,es,0.5402727790119302,40,39,E_genus_es
Escherichia.Shigella,es,es,0.19813211560728036,0.20835614963693208,0.34764932373526025,es,0.5506413881217239,40,8,E_genus_es
Bradyrhizobium,es,es,0.35855957552029105,0.37737676611198584,0.34804691513354247,es,0.5506413881217239,40,35,E_genus_es
Neisseriaceae,es,es,0.34638750091881565,0.40034170846107675,0.3923424407945775,es,0.5919075269160313,40,9,E_genus_es
Lactobacillus,es,es,-0.1647545603762827,0.1958644087006599,0.40551703312290577,es,0.5919075269160313,40,37,E_genus_es
Tetragenococcus,es,es,-0.3068108581954695,0.3708469739660367,0.41321846218666336,es,0.5919075269160313,40,37,E_genus_es
Arthrobacter,es,es,-0.35737235925183275,0.42942558318879936,0.4104899564811695,es,0.5919075269160313,40,32,E_genus_es
Blastococcus,es,es,0.29837818790619247,0.3547098087875436,0.4055042246674887,es,0.5919075269160313,40,7,E_genus_es
Aggregatibacter,es,es,0.1949832033387301,0.22155258120676327,0.38434999951563154,es,0.5919075269160313,40,5,E_genus_es
Dubosiella,es,es,-0.14381718255619283,0.16857473214965407,0.3989296081218294,es,0.5919075269160313,40,37,E_genus_es
Ramlibacter,es,es,-0.10648208115316685,0.13285806721459778,0.42784161272486987,es,0.6046828126511494,40,14,E_genus_es
Iodobacter,es,es,0.37385645413692004,0.505862616594571,0.4644190638247905,es,0.6477423784924708,40,15,E_genus_es
Cetobacterium,es,es,-0.2591556717063521,0.39193649139747877,0.5124615816556701,es,0.7024150272324802,40,13,E_genus_es
Enhydrobacter,es,es,0.2545696430223109,0.3890831326541866,0.5168714351333344,es,0.7024150272324802,40,20,E_genus_es
Mesomycoplasma,es,es,-0.09153862086187056,0.14619561008057697,0.5349677006305344,es,0.7178047628713501,40,40,E_genus_es
Anoxybacillus,es,es,-0.25953677290094956,0.444745121203738,0.562962350533259,es,0.7459251144565682,40,9,E_genus_es
Aeromonas,es,es,-0.1961033459165926,0.38822779044097416,0.6163886467556281,es,0.7654275091454086,40,39,E_genus_es
Thermus,es,es,-0.22107189555827544,0.4434770762535715,0.6210072244009919,es,0.7654275091454086,40,12,E_genus_es
Psychrobacter,es,es,-0.19027016213710465,0.36933787687099684,0.6094213663677586,es,0.7654275091454086,40,5,E_genus_es
Flavobacterium,es,es,-0.26400865609836527,0.5140796428821448,0.6105357990303314,es,0.7654275091454086,40,23,E_genus_es
Undibacterium,es,es,-0.21052994052723822,0.4167435025701736,0.6163509014223831,es,0.7654275091454086,40,8,E_genus_es
Limnohabitans,es,es,0.20928966022336723,0.41851611365954683,0.61990564402267,es,0.7654275091454086,40,11,E_genus_es
Granulicatella,es,es,-0.16701836216927313,0.35895938977991443,0.644383053037032,es,0.7785869364671046,40,7,E_genus_es
Peptoniphilus,es,es,-0.13571147363489308,0.2934425070216499,0.6463740604632566,es,0.7785869364671046,40,5,E_genus_es
Brevibacterium,es,es,-0.14867290636836844,0.3705907490326051,0.6905360762712323,es,0.8224362256713553,40,9,E_genus_es
Micrococcus,es,es,-0.11385854110270656,0.3738313688139639,0.762354039551606,es,0.8590754853791636,40,9,E_genus_es
Haemophilus,es,es,-0.11609517009193845,0.3792459446171832,0.7611834151523924,es,0.8590754853791636,40,10,E_genus_es
Exiguobacterium,es,es,0.12766737264856476,0.4422657532854339,0.7744053677157517,es,0.8590754853791636,40,12,E_genus_es
Marisediminicola,es,es,0.09749205268581528,0.3046096518270528,0.7506793414940529,es,0.8590754853791636,40,5,E_genus_es
Serratia,es,es,-0.1533014939088811,0.4587905754054368,0.7401090846785816,es,0.8590754853791636,40,39,E_genus_es
Rhizobiaceae,es,es,-0.12478394539592798,0.43953976377434323,0.7780306282679217,es,0.8590754853791636,40,14,E_genus_es
Neisseria,es,es,0.130413029802773,0.3756254886512034,0.7303649179898288,es,0.8590754853791636,40,10,E_genus_es
Allomeiothermus,es,es,0.1320322724468937,0.4902593010708299,0.7891472731848883,es,0.8623671232742077,40,22,E_genus_es
Comamonadaceae,es,es,-0.07455244775224455,0.34451612598377723,0.8298353947951347,es,0.8975770596763702,40,7,E_genus_es
